Customer Region,Shipment Mode,Product Category,mean,std,count
South America,First Class,Golf Gloves,2.5714285714285716,0.9759000729485332,7
South America,First Class,Hockey,2.0,,1
South America,First Class,Hunting & Shooting,2.0,0.0,2
South America,First Class,Indoor/Outdoor Games,13.282051282051283,33.27789587062631,39
South America,First Class,Lacrosse,4.0,,1
South America,First Class,Men's Footwear,15.981132075471699,52.50182801434256,53
South America,First Class,Shop By Sport,10.705882352941176,35.403757215236865,34
South America,First Class,Trade-In,4.0,2.8284271247461903,2
South America,First Class,Water Sports,3.1041666666666665,4.059344792185553,48
South America,First Class,Women's Apparel,10.903846153846153,24.400465774551986,52
South America,Same Day,Accessories,1.0,,1
South America,Same Day,Camping & Hiking,25.125,73.17911815083134,16
South America,Same Day,Cardio Equipment,19.0,35.93821859184948,10
South America,Same Day,Cleats,23.41176470588235,49.462181037042605,17
South America,Same Day,Electronics,25.25,43.176961449365564,4
South America,Same Day,Fishing,0.9090909090909091,1.513574937328539,11
South America,Same Day,Fitness Accessories,1.0,,1
South America,Same Day,Girls' Apparel,0.0,,1
South America,Same Day,Golf Balls,2.0,1.4142135623730951,2
South America,Same Day,Golf Gloves,67.0,,1
South America,Same Day,Hunting & Shooting,0.0,,1
South America,Same Day,Indoor/Outdoor Games,29.785714285714285,54.534644699745435,14
South America,Same Day,Men's Footwear,13.153846153846153,55.7276895682513,26
South America,Same Day,Shop By Sport,2.75,2.463060426921489,16
South America,Same Day,Trade-In,1.0,0.816496580927726,4
South America,Same Day,Water Sports,0.9,0.8755950357709131,10
South America,Same Day,Women's Apparel,10.928571428571429,34.32976794318551,14
South America,Second Class,Accessories,4.75,0.9574271077563381,4
South America,Second Class,Baseball & Softball,3.3333333333333335,1.1547005383792515,3
South America,Second Class,Boxing & MMA,2.0,,1
South America,Second Class,Camping & Hiking,22.790697674418606,48.57226238617247,43
South America,Second Class,Cardio Equipment,31.19607843137255,68.04969349169563,51
South America,Second Class,Cleats,35.50684931506849,75.94792135398353,73
South America,Second Class,Electronics,8.0,7.211102550927978,3
South America,Second Class,Fishing,3.7872340425531914,1.680271331773868,47
South America,Second Class,Fitness Accessories,4.0,,1
South America,Second Class,Girls' Apparel,70.25,131.17005501765001,4
South America,Second Class,Golf Apparel,5.0,,1
South America,Second Class,Golf Balls,121.0,122.53162856993292,5
South America,Second Class,Golf Shoes,32.5,43.1335136523794,2
South America,Second Class,Hockey,4.0,,1
South America,Second Class,Hunting & Shooting,2.0,,1
South America,Second Class,Indoor/Outdoor Games,26.51063829787234,56.86210335020863,47
South America,Second Class,Kids' Golf Clubs,14.0,17.435595774162696,3
South America,Second Class,Lacrosse,2.0,0.0,2
South America,Second Class,Men's Footwear,8.506849315068493,27.303908596710734,73
South America,Second Class,Men's Golf Clubs,4.666666666666667,1.5275252316519465,3
South America,Second Class,Shop By Sport,8.45,14.918496521484274,40
South America,Second Class,Soccer,3.0,1.4142135623730951,2
South America,Second Class,Tennis & Racquet,131.0,182.43354954612926,2
South America,Second Class,Trade-In,2.888888888888889,1.4529663145135578,9
South America,Second Class,Water Sports,3.272727272727273,1.5208981928884369,55
South America,Second Class,Women's Apparel,24.33783783783784,43.79631467170106,74
South America,Second Class,Women's Golf Clubs,6.0,,1
South America,Standard Class,Accessories,11.181818181818182,32.532235096075404,22
South America,Standard Class,As Seen on  TV!,2.0,,1
South America,Standard Class,Baseball & Softball,4.0,1.632993161855452,4
South America,Standard Class,Boxing & MMA,3.0,2.6457513110645907,3
South America,Standard Class,Camping & Hiking,17.398496240601503,51.76080473497765,133
South America,Standard Class,Cardio Equipment,35.83783783783784,63.91322818556998,111
South America,Standard Class,Cleats,26.85909090909091,52.36012599001579,220
South America,Standard Class,Electronics,3.9545454545454546,1.7314258568692733,22
South America,Standard Class,Fishing,9.363636363636363,33.990169551215224,143
South America,Standard Class,Fitness Accessories,121.0,206.11404610069638,3
South America,Standard Class,Girls' Apparel,3.2,1.7888543819998317,5
South America,Standard Class,Golf Apparel,9.2,11.7983049630021,5
South America,Standard Class,Golf Bags & Carts,4.0,,1
South America,Standard Class,Golf Balls,56.53333333333333,99.66935814171251,15
South America,Standard Class,Golf Gloves,3.6923076923076925,1.5483655567842813,13
South America,Standard Class,Golf Shoes,2.6,1.3498971154211057,10
South America,Standard Class,Hockey,2.6666666666666665,2.4221202832779936,6
South America,Standard Class,Hunting & Shooting,3.25,0.9574271077563381,4
South America,Standard Class,Indoor/Outdoor Games,17.590425531914892,36.93797827968047,188
South America,Standard Class,Kids' Golf Clubs,11.666666666666666,18.864428606948756,6
South America,Standard Class,Lacrosse,2.8,1.0954451150103324,5
South America,Standard Class,Men's Footwear,12.835164835164836,37.39139373790828,182
South America,Standard Class,Men's Golf Clubs,3.3333333333333335,1.1547005383792517,3
South America,Standard Class,Shop By Sport,7.706422018348624,23.87207525319752,109
South America,Standard Class,Soccer,6.0,,1
South America,Standard Class,Strength Training,3.0,1.4142135623730951,2
South America,Standard Class,Tennis & Racquet,4.0,2.8284271247461903,2
South America,Standard Class,Trade-In,3.8,2.04939015319192,5
South America,Standard Class,Water Sports,8.614678899082568,34.859216395668064,109
South America,Standard Class,Women's Apparel,10.875,31.741452530455653,184
South America,Standard Class,Women's Golf Clubs,6.0,,1
South Asia,First Class,Accessories,23.0,36.373066958946424,3
South Asia,First Class,Camping & Hiking,31.52,67.8976680993783,25
South Asia,First Class,Cardio Equipment,86.66666666666667,100.29713431357423,12
South Asia,First Class,Cleats,35.12903225806452,60.262615241117146,31
South Asia,First Class,Electronics,4.666666666666667,1.5275252316519468,3
South Asia,First Class,Fishing,2.45,1.050062654772261,20
South Asia,First Class,Garden,2.0,,1
South Asia,First Class,Girls' Apparel,2.0,,1
South Asia,First Class,Golf Balls,2.0,0.0,3
South Asia,First Class,Golf Gloves,2.0,0.0,2
South Asia,First Class,Golf Shoes,2.0,,1
South Asia,First Class,Indoor/Outdoor Games,30.652173913043477,73.52279095976861,23
South Asia,First Class,Lacrosse,2.5,0.7071067811865476,2
South Asia,First Class,Men's Footwear,12.85,42.24524264714062,20
South Asia,First Class,Music,1.0,,1
South Asia,First Class,Shop By Sport,7.25,14.058551032836107,8
South Asia,First Class,Sporting Goods,117.33333333333333,183.5056765697817,3
South Asia,First Class,Tennis & Racquet,2.0,,1
South Asia,First Class,Toys,4.0,1.8708286933869707,5
South Asia,First Class,Trade-In,2.0,,1
South Asia,First Class,Water Sports,4.117647058823529,8.230145449361578,17
South Asia,First Class,Women's Apparel,37.36363636363637,78.83711082535967,22
South Asia,Same Day,Accessories,132.0,,1
South Asia,Same Day,Baseball & Softball,0.0,,1
South Asia,Same Day,Books,1.0,,1
South Asia,Same Day,Camping & Hiking,53.0,,1
South Asia,Same Day,Cardio Equipment,157.0,79.19595949289332,2
South Asia,Same Day,Cleats,28.5,72.89656432856826,12
South Asia,Same Day,Electronics,1.0,0.0,2
South Asia,Same Day,Fishing,1.1428571428571428,1.3451854182690985,7
South Asia,Same Day,Fitness Accessories,2.0,,1
South Asia,Same Day,Girls' Apparel,1.0,,1
South Asia,Same Day,Golf Balls,1.0,,1
South Asia,Same Day,Indoor/Outdoor Games,34.8,76.82418600646254,10
South Asia,Same Day,Men's Footwear,1.0,0.5,9
South Asia,Same Day,Pet Supplies,5.0,4.242640687119285,2
South Asia,Same Day,Shop By Sport,46.2,80.47794728992534,5
South Asia,Same Day,Sporting Goods,364.0,,1
South Asia,Same Day,Water Sports,0.5,0.5270462766947299,10
South Asia,Same Day,Women's Apparel,1.6666666666666667,1.5,9
South Asia,Same Day,Women's Clothing,1.0,,1
South Asia,Second Class,Accessories,96.0,157.6197957110718,3
South Asia,Second Class,Camping & Hiking,40.3,83.1625583487612,10
South Asia,Second Class,Cardio Equipment,79.08333333333333,107.31386281145205,12
South Asia,Second Class,Cleats,21.103448275862068,65.28199534524168,29
South Asia,Second Class,DVDs,11.8,14.822280526288793,5
South Asia,Second Class,Electronics,34.8,70.00857090385433,5
South Asia,Second Class,Fishing,33.0,85.49299755874132,20
South Asia,Second Class,Girls' Apparel,4.0,,1
South Asia,Second Class,Golf Balls,102.0,135.7645019878171,2
South Asia,Second Class,Golf Gloves,29.0,,1
South Asia,Second Class,Health and Beauty,2.5,2.1213203435596424,2
South Asia,Second Class,Hockey,5.0,,1
South Asia,Second Class,Hunting & Shooting,2.0,,1
South Asia,Second Class,Indoor/Outdoor Games,33.041666666666664,63.90582688726379,24
South Asia,Second Class,Men's Footwear,19.0,53.272276878982446,32
South Asia,Second Class,Pet Supplies,4.625,3.0676887530703447,8
South Asia,Second Class,Shop By Sport,3.4285714285714284,1.3985864135061359,14
South Asia,Second Class,Sporting Goods,363.0,,1
South Asia,Second Class,Toys,3.2,1.3038404810405297,5
South Asia,Second Class,Trade-In,2.0,,1
South Asia,Second Class,Video Games,73.6,127.95428871280555,5
South Asia,Second Class,Water Sports,3.04,1.567375726067833,25
South Asia,Second Class,Women's Apparel,29.1875,55.72577949208068,16
South Asia,Second Class,Women's Clothing,6.75,9.604686356149273,4
South Asia,Standard Class,Accessories,132.6,135.2841454125353,5
South Asia,Standard Class,Boxing & MMA,2.0,,1
South Asia,Standard Class,Camping & Hiking,53.45238095238095,95.4716666898314,42
South Asia,Standard Class,Cardio Equipment,55.3,92.15432986474651,40
South Asia,Standard Class,Cleats,36.712765957446805,71.01349596711542,94
South Asia,Standard Class,DVDs,4.833333333333333,2.786873995477131,6
South Asia,Standard Class,Electronics,3.7222222222222223,1.227410260553666,18
South Asia,Standard Class,Fishing,14.309090909090909,50.23606227464444,55
South Asia,Standard Class,Fitness Accessories,1.0,1.0,3
South Asia,Standard Class,Garden,2.4285714285714284,1.9880595947760098,7
South Asia,Standard Class,Girls' Apparel,6.0,9.327379053088816,7
South Asia,Standard Class,Golf Balls,3.125,1.9594095320493146,8
South Asia,Standard Class,Golf Gloves,44.142857142857146,109.30756084161267,7
South Asia,Standard Class,Golf Shoes,3.3333333333333335,2.3094010767585034,3
South Asia,Standard Class,Health and Beauty,3.75,4.193248541803041,4
South Asia,Standard Class,Hockey,6.0,,1
South Asia,Standard Class,Hunting & Shooting,2.0,,1
South Asia,Standard Class,Indoor/Outdoor Games,33.24285714285714,70.30913844046279,70
South Asia,Standard Class,Lacrosse,143.0,,1
South Asia,Standard Class,Men's Footwear,20.353535353535353,57.45403009457586,99
South Asia,Standard Class,Music,11.0,11.105554165971787,4
South Asia,Standard Class,Pet Supplies,5.666666666666667,6.772493386240157,6
South Asia,Standard Class,Shop By Sport,25.523809523809526,82.83549318664691,42
South Asia,Standard Class,Sporting Goods,39.1,105.5593040270097,10
South Asia,Standard Class,Tennis & Racquet,7.333333333333333,7.571877794400366,3
South Asia,Standard Class,Toys,2.1,1.5951314818673865,10
South Asia,Standard Class,Trade-In,2.75,1.0350983390135313,8
South Asia,Standard Class,Video Games,55.2,80.31438227366255,10
South Asia,Standard Class,Water Sports,11.0,50.38545303508762,50
South Asia,Standard Class,Women's Apparel,26.602564102564102,67.42467461239058,78
South Asia,Standard Class,Women's Clothing,64.41666666666667,125.37468088119151,12
South of  USA,First Class,Accessories,12.0,17.320508075688775,3
South of  USA,First Class,Camping & Hiking,31.75,44.35420447427114,12
South of  USA,First Class,Cardio Equipment,58.125,77.76418106778246,8
South of  USA,First Class,Cleats,26.26086956521739,76.45629612655392,23
South of  USA,First Class,Electronics,106.5,147.78531726798843,2
South of  USA,First Class,Fishing,2.0,0.0,9
South of  USA,First Class,Girls' Apparel,2.0,1.4142135623730951,2
South of  USA,First Class,Golf Balls,2.0,,1
South of  USA,First Class,Indoor/Outdoor Games,23.11111111111111,43.74241297425712,18
South of  USA,First Class,Men's Footwear,20.3125,40.64598176121883,16
South of  USA,First Class,Shop By Sport,3.4,1.9493588689617927,5
South of  USA,First Class,Trade-In,6.0,,1
South of  USA,First Class,Water Sports,2.6363636363636362,1.3618169680781096,11
South of  USA,First Class,Women's Apparel,17.363636363636363,49.635214771919195,11
South of  USA,Same Day,Accessories,0.0,,1
South of  USA,Same Day,Camping & Hiking,24.666666666666668,40.12895878705717,3
South of  USA,Same Day,Cardio Equipment,27.333333333333332,22.94195574342635,3
South of  USA,Same Day,Cleats,32.333333333333336,54.28013755816517,3
South of  USA,Same Day,Fishing,1.5,1.2909944487358056,4
South of  USA,Same Day,Indoor/Outdoor Games,2.3333333333333335,2.3094010767585034,3
South of  USA,Same Day,Men's Footwear,19.444444444444443,35.777475844136596,9
South of  USA,Same Day,Shop By Sport,1.0,1.4142135623730951,2
South of  USA,Same Day,Water Sports,2.5,3.5355339059327378,2
South of  USA,Same Day,Women's Apparel,4.833333333333333,4.833908011812665,6
South of  USA,Second Class,Accessories,4.0,0.0,2
South of  USA,Second Class,Baseball & Softball,6.0,,1
South of  USA,Second Class,Camping & Hiking,3.6666666666666665,2.1213203435596424,9
South of  USA,Second Class,Cardio Equipment,49.857142857142854,69.26381588157116,7
South of  USA,Second Class,Cleats,22.333333333333332,51.943670716808526,24
South of  USA,Second Class,Electronics,4.0,,1
South of  USA,Second Class,Fishing,3.0,0.9258200997725515,15
South of  USA,Second Class,Fitness Accessories,4.0,,1
South of  USA,Second Class,Girls' Apparel,2.0,,1
South of  USA,Second Class,Golf Gloves,4.0,,1
South of  USA,Second Class,Indoor/Outdoor Games,21.928571428571427,49.524351340137464,28
South of  USA,Second Class,Men's Footwear,17.833333333333332,36.184575849549,18
South of  USA,Second Class,Shop By Sport,21.0,55.525769793052945,10
South of  USA,Second Class,Trade-In,2.0,,1
South of  USA,Second Class,Water Sports,3.9,0.7378647873726218,10
South of  USA,Second Class,Women's Apparel,33.22727272727273,67.34554237603315,22
South of  USA,Standard Class,Accessories,2.0,0.0,5
South of  USA,Standard Class,Baseball & Softball,2.0,,1
South of  USA,Standard Class,Boxing & MMA,2.0,,1
South of  USA,Standard Class,Camping & Hiking,12.634146341463415,39.44664503957274,41
South of  USA,Standard Class,Cardio Equipment,31.78125,63.43741359441119,32
South of  USA,Standard Class,Cleats,28.083333333333332,52.211853861128304,60
South of  USA,Standard Class,Electronics,3.5,1.7728105208558367,8
South of  USA,Standard Class,Fishing,16.3125,41.24156805316537,32
South of  USA,Standard Class,Girls' Apparel,4.0,,1
South of  USA,Standard Class,Golf Apparel,4.0,,1
South of  USA,Standard Class,Golf Balls,2.0,,1
South of  USA,Standard Class,Golf Gloves,2.0,0.0,5
South of  USA,Standard Class,Golf Shoes,5.0,1.0,3
South of  USA,Standard Class,Hockey,6.0,,1
South of  USA,Standard Class,Hunting & Shooting,2.0,,1
South of  USA,Standard Class,Indoor/Outdoor Games,39.80434782608695,74.44778022665503,46
South of  USA,Standard Class,Lacrosse,2.0,,1
South of  USA,Standard Class,Men's Footwear,13.387096774193548,33.732484143849696,62
South of  USA,Standard Class,Shop By Sport,5.346153846153846,10.847828566832378,26
South of  USA,Standard Class,Trade-In,5.0,1.0,3
South of  USA,Standard Class,Water Sports,3.7027027027027026,1.6644128905623963,37
South of  USA,Standard Class,Women's Apparel,17.209302325581394,39.24620584605835,43
Southeast Asia,First Class,Accessories,33.0,51.54286242213044,4
Southeast Asia,First Class,Baseball & Softball,3.0,,1
Southeast Asia,First Class,Camping & Hiking,24.5,58.135996745966764,18
Southeast Asia,First Class,Cardio Equipment,57.125,88.60765580166687,16
Southeast Asia,First Class,Cleats,24.64864864864865,61.51025940452545,37
Southeast Asia,First Class,DVDs,1.5,2.1213203435596424,2
Southeast Asia,First Class,Electronics,37.111111111111114,87.23738367873668,9
Southeast Asia,First Class,Fishing,2.8529411764705883,5.3378712868729625,34
Southeast Asia,First Class,Fitness Accessories,2.0,0.0,2
Southeast Asia,First Class,Garden,2.3333333333333335,2.0816659994661326,3
Southeast Asia,First Class,Girls' Apparel,2.0,0.0,2
Southeast Asia,First Class,Golf Balls,2.0,,1
Southeast Asia,First Class,Hockey,2.0,0.0,2
Southeast Asia,First Class,Indoor/Outdoor Games,38.31818181818182,79.55255008551407,22
Southeast Asia,First Class,Lacrosse,2.0,,1
Southeast Asia,First Class,Men's Clothing,3.3333333333333335,2.886751345948129,3
Southeast Asia,First Class,Men's Footwear,9.970588235294118,45.06929701001367,34
Southeast Asia,First Class,Pet Supplies,8.285714285714286,14.488090347066514,7
Southeast Asia,First Class,Shop By Sport,27.76923076923077,51.408744142985775,13
Southeast Asia,First Class,Sporting Goods,1.5,0.7071067811865476,2
Southeast Asia,First Class,Toys,2.0,,1
Southeast Asia,First Class,Trade-In,2.0,,1
Southeast Asia,First Class,Video Games,2.0,,1
Southeast Asia,First Class,Water Sports,2.2916666666666665,1.082636342118332,24
Southeast Asia,First Class,Women's Apparel,22.791666666666668,52.37986600134484,24
Southeast Asia,First Class,Women's Clothing,3.6,2.5099800796022267,5
Southeast Asia,Same Day,Accessories,4.0,,1
Southeast Asia,Same Day,Camping & Hiking,0.0,0.0,2
Southeast Asia,Same Day,Cardio Equipment,30.2,27.45359721420856,5
Southeast Asia,Same Day,Cleats,32.470588235294116,75.49016297427336,17
Southeast Asia,Same Day,Electronics,190.66666666666666,164.2630005002141,3
Southeast Asia,Same Day,Fishing,44.0,95.05524709346665,5
Southeast Asia,Same Day,Garden,3.0,,1
Southeast Asia,Same Day,Golf Gloves,0.0,,1
Southeast Asia,Same Day,Indoor/Outdoor Games,33.90909090909091,73.23039607356299,11
Southeast Asia,Same Day,Men's Clothing,2.0,,1
Southeast Asia,Same Day,Men's Footwear,37.875,55.82738063505602,8
Southeast Asia,Same Day,Pet Supplies,0.5,0.7071067811865476,2
Southeast Asia,Same Day,Shop By Sport,179.5,253.85133444597056,2
Southeast Asia,Same Day,Sporting Goods,2.0,,1
Southeast Asia,Same Day,Toys,2.0,,1
Southeast Asia,Same Day,Trade-In,1.0,,1
Southeast Asia,Same Day,Video Games,4.0,,1
Southeast Asia,Same Day,Water Sports,1.6666666666666667,2.29128784747792,9
Southeast Asia,Same Day,Women's Apparel,2.3636363636363638,2.013590190318143,11
Southeast Asia,Same Day,Women's Clothing,1.5,2.3804761428476167,4
Southeast Asia,Second Class,Accessories,4.0,1.632993161855452,4
Southeast Asia,Second Class,Baseball & Softball,189.0,,1
Southeast Asia,Second Class,Books,4.333333333333333,1.5275252316519468,3
Southeast Asia,Second Class,Camping & Hiking,5.761904761904762,7.15475200062701,21
Southeast Asia,Second Class,Cardio Equipment,52.51851851851852,88.05608805684388,27
Southeast Asia,Second Class,Cleats,15.636363636363637,43.316622787622286,44
Southeast Asia,Second Class,DVDs,21.0,7.0710678118654755,2
Southeast Asia,Second Class,Electronics,3.625,2.065879266282796,8
Southeast Asia,Second Class,Fishing,17.818181818181817,42.43778869228354,33
Southeast Asia,Second Class,Garden,4.5,2.1213203435596424,2
Southeast Asia,Second Class,Golf Balls,197.0,,1
Southeast Asia,Second Class,Golf Gloves,6.0,,1
Southeast Asia,Second Class,Health and Beauty,8.5,9.192388155425117,2
Southeast Asia,Second Class,Hockey,4.0,,1
Southeast Asia,Second Class,Hunting & Shooting,101.0,,1
Southeast Asia,Second Class,Indoor/Outdoor Games,22.242424242424242,49.90805940867061,33
Southeast Asia,Second Class,Men's Footwear,16.958333333333332,43.93124981314471,24
Southeast Asia,Second Class,Music,0.0,,1
Southeast Asia,Second Class,Pet Supplies,6.833333333333333,7.600438583836242,6
Southeast Asia,Second Class,Shop By Sport,3.6666666666666665,1.6143297699232972,12
Southeast Asia,Second Class,Sporting Goods,7.25,8.845903006477068,4
Southeast Asia,Second Class,Toys,4.571428571428571,1.618347187425374,7
Southeast Asia,Second Class,Video Games,3.0,0.0,2
Southeast Asia,Second Class,Water Sports,3.5,1.6256866681058633,22
Southeast Asia,Second Class,Women's Apparel,42.6551724137931,76.91427317942498,29
Southeast Asia,Second Class,Women's Clothing,2.7142857142857144,1.6035674514745464,7
Southeast Asia,Standard Class,Accessories,17.7,29.044219160904753,10
Southeast Asia,Standard Class,Baseball & Softball,2.8,1.0954451150103324,5
Southeast Asia,Standard Class,Boxing & MMA,3.5,2.1213203435596424,2
Southeast Asia,Standard Class,Camping & Hiking,30.653333333333332,70.55503761839641,75
Southeast Asia,Standard Class,Cardio Equipment,65.86440677966101,102.32410603957017,59
Southeast Asia,Standard Class,Cleats,52.916666666666664,94.9010615567278,120
Southeast Asia,Standard Class,DVDs,4.866666666666666,6.457184997755454,15
Southeast Asia,Standard Class,Electronics,13.666666666666666,32.90035460801803,21
Southeast Asia,Standard Class,Fishing,12.581395348837209,48.08851278173934,86
Southeast Asia,Standard Class,Fitness Accessories,106.0,144.2497833620557,2
Southeast Asia,Standard Class,Garden,2.625,1.1877349391654208,8
Southeast Asia,Standard Class,Girls' Apparel,34.0,56.323047807142984,8
Southeast Asia,Standard Class,Golf Apparel,4.0,0.0,2
Southeast Asia,Standard Class,Golf Balls,21.142857142857142,46.27248488186967,7
Southeast Asia,Standard Class,Golf Gloves,5.0,1.4142135623730951,2
Southeast Asia,Standard Class,Health and Beauty,3.0,1.7320508075688772,3
Southeast Asia,Standard Class,Hockey,6.0,,1
Southeast Asia,Standard Class,Hunting & Shooting,4.75,0.9574271077563381,4
Southeast Asia,Standard Class,Indoor/Outdoor Games,44.43689320388349,79.05975276903062,103
Southeast Asia,Standard Class,Men's Footwear,22.89423076923077,65.76863215927156,104
Southeast Asia,Standard Class,Music,4.0,,1
Southeast Asia,Standard Class,Pet Supplies,4.0,6.442049363362563,13
Southeast Asia,Standard Class,Shop By Sport,10.192307692307692,41.55461252401611,52
Southeast Asia,Standard Class,Sporting Goods,1.2,0.8366600265340756,5
Southeast Asia,Standard Class,Tennis & Racquet,2.0,2.0,3
Southeast Asia,Standard Class,Toys,3.0,2.6457513110645907,3
Southeast Asia,Standard Class,Trade-In,3.8,1.3038404810405297,5
Southeast Asia,Standard Class,Video Games,21.142857142857142,67.34852764407086,14
Southeast Asia,Standard Class,Water Sports,12.702702702702704,47.70363121347786,74
Southeast Asia,Standard Class,Women's Apparel,27.076190476190476,67.46690003796381,105
Southeast Asia,Standard Class,Women's Clothing,4.3,3.368151487751768,10
Southern Africa,First Class,Accessories,2.0,,1
Southern Africa,First Class,Camping & Hiking,2.0,0.0,3
Southern Africa,First Class,Cardio Equipment,71.0,119.51150572225254,3
Southern Africa,First Class,Cleats,2.0,0.0,7
Southern Africa,First Class,Electronics,4.0,,1
Southern Africa,First Class,Fishing,2.0,0.0,7
Southern Africa,First Class,Indoor/Outdoor Games,158.0,220.61731573020282,2
Southern Africa,First Class,Men's Footwear,9.375,18.890190197938338,8
Southern Africa,First Class,Shop By Sport,94.6,124.98319887088824,5
Southern Africa,First Class,Water Sports,2.0,0.0,4
Southern Africa,First Class,Women's Apparel,3.5,2.1213203435596424,2
Southern Africa,Same Day,Camping & Hiking,1.0,0.0,2
Southern Africa,Same Day,Cleats,1.0,,1
Southern Africa,Same Day,Fishing,1.0,,1
Southern Africa,Same Day,Water Sports,1.0,,1
Southern Africa,Same Day,Women's Apparel,1.0,,1
Southern Africa,Second Class,Camping & Hiking,193.0,,1
Southern Africa,Second Class,Cardio Equipment,50.5,68.58935777509511,2
Southern Africa,Second Class,Cleats,12.4,23.25510696599781,5
Southern Africa,Second Class,Electronics,2.0,,1
Southern Africa,Second Class,Fishing,3.0,1.4142135623730951,2
Southern Africa,Second Class,Golf Balls,2.0,,1
Southern Africa,Second Class,Indoor/Outdoor Games,157.0,138.67588110410549,3
Southern Africa,Second Class,Shop By Sport,16.0,21.702534414210707,3
Southern Africa,Second Class,Trade-In,4.0,,1
Southern Africa,Second Class,Water Sports,4.0,0.0,2
Southern Africa,Second Class,Women's Apparel,49.75,90.83455656668703,4
Southern Africa,Standard Class,Accessories,77.2,159.2331623751786,5
Southern Africa,Standard Class,Baseball & Softball,3.0,1.7320508075688772,3
Southern Africa,Standard Class,Camping & Hiking,5.0,2.4899799195977463,11
Southern Africa,Standard Class,Cardio Equipment,100.9,128.33935050828677,10
Southern Africa,Standard Class,Cleats,54.21739130434783,92.45881467479016,23
Southern Africa,Standard Class,Electronics,4.5,2.1213203435596424,2
Southern Africa,Standard Class,Fishing,8.52,18.193680221439532,25
Southern Africa,Standard Class,Fitness Accessories,62.0,,1
Southern Africa,Standard Class,Golf Balls,2.5,0.7071067811865476,2
Southern Africa,Standard Class,Golf Gloves,4.0,2.0,3
Southern Africa,Standard Class,Golf Shoes,4.0,,1
Southern Africa,Standard Class,Indoor/Outdoor Games,97.04347826086956,132.00154209184265,23
Southern Africa,Standard Class,Men's Footwear,27.304347826086957,63.747721376346696,46
Southern Africa,Standard Class,Shop By Sport,3.857142857142857,1.8752289237539816,14
Southern Africa,Standard Class,Tennis & Racquet,233.0,,1
Southern Africa,Standard Class,Trade-In,2.6666666666666665,2.3094010767585034,3
Southern Africa,Standard Class,Water Sports,25.875,89.64364636343913,16
Southern Africa,Standard Class,Women's Apparel,45.78260869565217,99.8207286369552,23
Southern Europe,First Class,Accessories,2.0,0.0,2
Southern Europe,First Class,Baby,0.5,0.7071067811865476,2
Southern Europe,First Class,Baseball & Softball,2.0,0.0,2
Southern Europe,First Class,Boxing & MMA,2.0,0.0,2
Southern Europe,First Class,CDs,0.0,,1
Southern Europe,First Class,Cameras,3.5714285714285716,1.8126539343499313,7
Southern Europe,First Class,Camping & Hiking,18.964285714285715,61.447648385137505,28
Southern Europe,First Class,Cardio Equipment,41.4375,67.26164707072424,16
Southern Europe,First Class,Cleats,13.606060606060606,28.39227381033812,33
Southern Europe,First Class,Consumer Electronics,7.0,,1
Southern Europe,First Class,DVDs,32.0,,1
Southern Europe,First Class,Electronics,2.0,0.0,3
Southern Europe,First Class,Fishing,1.9642857142857142,0.4287918304520667,28
Southern Europe,First Class,Girls' Apparel,1.0,,1
Southern Europe,First Class,Golf Balls,44.666666666666664,73.90083445627211,3
Southern Europe,First Class,Golf Shoes,146.0,,1
Southern Europe,First Class,Hunting & Shooting,2.0,0.0,2
Southern Europe,First Class,Indoor/Outdoor Games,26.375,50.14736348519361,32
Southern Europe,First Class,Men's Footwear,3.46875,6.268118897733915,32
Southern Europe,First Class,Shop By Sport,7.533333333333333,15.963649183006224,15
Southern Europe,First Class,Water Sports,2.761904761904762,2.1657507221460626,21
Southern Europe,First Class,Women's Apparel,20.933333333333334,42.41090729365813,30
Southern Europe,Same Day,Accessories,82.0,,1
Southern Europe,Same Day,Baby,0.0,,1
Southern Europe,Same Day,Baseball & Softball,0.0,,1
Southern Europe,Same Day,Cameras,2.0,,1
Southern Europe,Same Day,Camping & Hiking,11.846153846153847,14.809040897630483,13
Southern Europe,Same Day,Cardio Equipment,16.4,26.808787945580665,10
Southern Europe,Same Day,Cleats,12.6,41.029386131354556,20
Southern Europe,Same Day,Consumer Electronics,19.0,22.627416997969522,2
Southern Europe,Same Day,DVDs,0.0,,1
Southern Europe,Same Day,Fishing,14.727272727272727,45.88265665606321,11
Southern Europe,Same Day,Golf Apparel,3.5,0.7071067811865476,2
Southern Europe,Same Day,Golf Gloves,6.0,,1
Southern Europe,Same Day,Indoor/Outdoor Games,9.625,18.194779471046083,16
Southern Europe,Same Day,Men's Footwear,2.142857142857143,4.234214381508266,21
Southern Europe,Same Day,Shop By Sport,1.2857142857142858,1.6035674514745462,7
Southern Europe,Same Day,Tennis & Racquet,0.0,,1
Southern Europe,Same Day,Water Sports,0.6666666666666666,1.2309149097933274,12
Southern Europe,Same Day,Women's Apparel,1.6,1.5055453054181622,10
Southern Europe,Second Class,Accessories,4.0,2.309401076758503,4
Southern Europe,Second Class,Baby,15.0,,1
Southern Europe,Second Class,Books,4.0,2.82842712474619,5
Southern Europe,Second Class,Boxing & MMA,4.0,,1
Southern Europe,Second Class,CDs,3.25,0.9574271077563381,4
Southern Europe,Second Class,Cameras,3.25,1.8322507626258087,8
